id_user,experiment_date,treatment,platform,time_zone,cancelled_paid_plan_or_not,paid_plan_signup_date
XZBM31TKKSA7DN,2022-07-27,0,desktop,CST,0,
XZBHGG1G6GA7DN,2022-07-30,0,mobile,CST,0,
XZBH2RONJXA7DN,2022-06-27,1,desktop,CST,0,
XZB3VOSD3QA7DN,2022-06-13,1,desktop,EST,1,2022-06-30
XZBH5BBQFIA7DN,2022-06-08,1,desktop,EST,0,
XZB39G6JCWA7DN,2022-06-24,1,desktop,PST,0,
XZBTIZ34PLA7DN,2022-07-10,1,mobile,CST,0,
XZBAX9CK02A7DN,2022-07-14,0,desktop,EST,0,2022-07-17
XZB5OVKB5NA7DN,2022-06-13,1,desktop,PST,0,
XZB408IJWIA7DN,2022-07-21,0,desktop,PST,0,
XZB8UD9TDIA7DN,2022-07-09,0,desktop,PST,0,
XZB5R0A37LA7DN,2022-06-28,0,desktop,MST,0,
XZB3DLXKZQA7DN,2022-07-19,1,desktop,EST,0,
XZB13LXY0QA7DN,2022-06-06,0,desktop,AKST,0,
XZB8CVMQUCA7DN,2022-07-05,1,desktop,EST,0,
XZBEI7Y55KA7DN,2022-07-04,1,desktop,EST,0,
XZBQ79FB6EA7DN,2022-07-14,1,desktop,EST,0,2022-07-19
XZBONFUIYMA7DN,2022-06-27,0,desktop,PST,0,
XZBENT17A4A7DN,2022-07-27,0,mobile,CST,0,
XZBFC46X57A7DN,2022-06-06,0,desktop,EST,0,
XZBV8HTTCIA7DN,2022-06-10,1,desktop,EST,0,
XZB7ODZ705A7DN,2022-07-23,1,desktop,CST,0,
XZBEV1RPP0A7DN,2022-06-26,0,desktop,CST,0,
XZBLB3D3L5A7DN,2022-06-28,0,desktop,EST,0,
XZBSIBC85KA7DN,2022-07-14,0,desktop,EST,0,2022-07-30
XZBKX7UPBGA7DN,2022-06-02,1,desktop,CST,0,
XZB4FZIZV3A7DN,2022-06-19,0,desktop,PST,0,
XZBDEKMVOVA7DN,2022-07-01,0,desktop,CST,0,
XZBPJ497PTA7DN,2022-07-03,0,desktop,PST,0,
XZBHZGNHG2A7DN,2022-06-27,1,desktop,MST,0,
XZBG2PRIZYA7DN,2022-06-21,0,desktop,CST,0,
XZBL5QBHSCA7DN,2022-07-01,1,desktop,CST,0,
XZBP7V1091A7DN,2022-07-10,0,desktop,EST,0,
XZBHMM2DNFA7DN,2022-06-01,0,desktop,EST,0,
XZBKQFE7LOA7DN,2022-06-23,0,desktop,MST,0,
XZBF59UTJ8A7DN,2022-07-05,0,desktop,EST,0,
XZB2X0UVG5A7DN,2022-07-23,1,desktop,MST,0,2022-07-31
XZBU3J6YP5A7DN,2022-06-04,1,desktop,CST,0,
XZBCY19MZDA7DN,2022-06-07,0,desktop,EST,0,2022-06-15
XZB0RMDS0SA7DN,2022-06-13,1,desktop,CST,0,
XZBWJ622N8A7DN,2022-07-10,1,desktop,MST,0,
XZBHWRFO4UA7DN,2022-07-09,1,desktop,EST,0,
XZBDTGTP5MA7DN,2022-06-20,0,desktop,MST,0,
XZBQ9J10MVA7DN,2022-07-18,1,desktop,EST,0,
XZBSYTAZCQA7DN,2022-07-19,0,desktop,AKST,0,
XZBMATBVD8A7DN,2022-06-07,0,desktop,EST,0,
XZB5TPMEXFA7DN,2022-06-14,1,desktop,CST,0,
XZBL7E1KLPA7DN,2022-07-07,0,desktop,CST,0,
XZB83CIKX1A7DN,2022-06-24,0,desktop,EST,0,
XZBXR0D6VGA7DN,2022-06-23,1,desktop,EST,0,
XZBUHC3Y1DA7DN,2022-06-03,1,desktop,CST,0,
XZBZL9V44VA7DN,2022-07-29,0,desktop,EST,0,
XZB85RD3YMA7DN,2022-06-29,0,desktop,CST,0,
XZBR9M4B1XA7DN,2022-07-28,0,desktop,CST,0,
XZBAX3XW75A7DN,2022-07-13,1,desktop,EST,0,
XZBHEJKW0BA7DN,2022-07-02,1,desktop,EST,0,
XZBWQ8R8Z2A7DN,2022-07-24,0,desktop,EST,0,
XZBBFR92EHA7DN,2022-06-10,0,desktop,EST,0,
XZBBMBAMAAA7DN,2022-07-12,0,desktop,EST,0,
XZB8N76S82A7DN,2022-07-28,0,desktop,CST,0,
XZBMP6WANRA7DN,2022-06-25,1,desktop,EST,0,
XZBLNI1UH3A7DN,2022-07-16,0,desktop,PST,0,
XZBSY4DPERA7DN,2022-07-25,0,mobile,PST,0,
XZBM8H5PMDA7DN,2022-06-30,0,desktop,EST,0,
XZB9DUO1CJA7DN,2022-07-23,0,desktop,MST,0,
XZB2Q63D2QA7DN,2022-06-13,0,desktop,EST,0,
XZBU6R9S7YA7DN,2022-06-19,1,desktop,EST,0,
XZBEVM2K8HA7DN,2022-07-13,0,desktop,EST,0,
XZBJVU4V7SA7DN,2022-06-12,1,desktop,MST,1,2022-07-14
XZBTPP0YK9A7DN,2022-07-12,0,desktop,EST,0,
XZBJ8QM22LA7DN,2022-07-07,0,desktop,PST,0,
XZBRHT4JRWA7DN,2022-07-19,0,desktop,PST,0,
XZBOX2MP4GA7DN,2022-06-17,0,desktop,EST,0,
XZBN3UR81XA7DN,2022-07-01,0,desktop,EST,0,
XZBIGI2524A7DN,2022-07-22,0,mobile,EST,0,2022-07-25
XZBLVQSLLAA7DN,2022-07-13,0,mobile,EST,0,
XZBJ1P645SA7DN,2022-06-21,1,desktop,EST,1,2022-06-22
XZBQDSSTVIA7DN,2022-07-28,0,mobile,CST,0,
XZBDGLEYHOA7DN,2022-07-06,1,desktop,PST,0,
XZBN1NTPCUA7DN,2022-07-12,0,desktop,CST,0,
XZBOZAVF5MA7DN,2022-06-18,1,desktop,EST,0,
XZB3C6QIZNA7DN,2022-06-03,1,desktop,PST,1,2022-06-03
XZBFRIMKLKA7DN,2022-06-22,0,desktop,CST,0,
XZBYMM163XA7DN,2022-06-30,0,desktop,EST,0,
XZBH37P7BVA7DN,2022-07-07,1,desktop,MST,0,
XZBR4N42VJA7DN,2022-07-16,0,desktop,EST,0,
XZB5F7Q90ZA7DN,2022-07-17,0,desktop,CST,0,
XZBTCK9XZHA7DN,2022-06-17,0,desktop,EST,0,
XZBB51TINWA7DN,2022-06-28,0,desktop,EST,0,
XZB54Z8OIXA7DN,2022-06-09,0,desktop,EST,0,
XZBODQR8XZA7DN,2022-06-29,1,desktop,EST,0,
XZB9FVFXI2A7DN,2022-06-03,1,desktop,CST,0,
XZBM4BG4JJA7DN,2022-07-06,0,desktop,EST,0,
XZB35B4S9ZA7DN,2022-06-14,0,desktop,CST,0,
XZBMFMDMFRA7DN,2022-07-12,1,desktop,CST,1,2022-07-13
XZBAX7FA2UA7DN,2022-07-28,1,desktop,PST,0,
XZBM6P6N5LA7DN,2022-07-07,1,desktop,CST,0,
XZBU9R8REZA7DN,2022-07-07,0,desktop,EST,0,
XZB4VDPOSTA7DN,2022-07-11,0,desktop,EST,0,
XZB72VQM30A7DN,2022-06-19,0,desktop,CST,0,
XZBKKTK822A7DN,2022-07-04,0,desktop,EST,0,
XZBJYI7PFQA7DN,2022-07-09,1,desktop,EST,0,
XZB09ZY11WA7DN,2022-07-22,0,mobile,EST,0,
XZB8B46BILA7DN,2022-07-17,1,desktop,CST,0,
XZBUQXQAZUA7DN,2022-07-11,1,desktop,EST,1,2022-07-13
XZBMHO9HP5A7DN,2022-06-26,0,desktop,CST,0,
XZBJLHGN50A7DN,2022-07-10,0,desktop,PST,0,
XZB6EPIFIFA7DN,2022-07-19,1,mobile,EST,0,
XZBKTIPG3HA7DN,2022-07-08,0,desktop,MST,1,2022-07-08
XZB2MH3AIAA7DN,2022-06-03,0,desktop,CST,0,
XZB1AZTL2GA7DN,2022-07-05,1,desktop,CST,0,
XZBRZFRJBQA7DN,2022-06-29,1,desktop,CST,0,2022-07-01
XZBL4ZVXH2A7DN,2022-06-15,0,desktop,PST,0,
XZBV11O7XPA7DN,2022-06-12,0,desktop,EST,0,
XZB465ENNWA7DN,2022-07-29,0,desktop,CST,0,
XZB45T7IW7A7DN,2022-07-13,1,desktop,EST,0,
XZBWUDLF2IA7DN,2022-06-27,1,desktop,EST,0,2022-07-11
XZBKNGYOVFA7DN,2022-07-11,0,desktop,CST,0,
XZBKTZ6F4HA7DN,2022-06-22,1,desktop,PST,0,
XZB47RP9JJA7DN,2022-07-29,1,mobile,CST,0,
XZBIRXEM4AA7DN,2022-06-17,1,desktop,CST,0,
XZBXHANTQEA7DN,2022-06-29,1,desktop,CST,0,
XZB2HNHHL8A7DN,2022-07-08,1,desktop,PST,0,
XZBV2LCP36A7DN,2022-07-12,0,desktop,EST,0,
XZBV5CP86QA7DN,2022-07-16,0,desktop,CST,0,
XZBD5DLAZAA7DN,2022-07-11,0,desktop,CST,0,
XZBUL6YDC2A7DN,2022-07-13,1,desktop,CST,0,
XZB6Y7GB70A7DN,2022-06-12,0,desktop,CST,0,
XZB2LSTSPVA7DN,2022-06-23,1,desktop,EST,0,
XZBBGB0ZVOA7DN,2022-06-07,0,desktop,EST,0,
XZB4M2GQT0A7DN,2022-07-03,0,desktop,PST,0,
XZBXPNGCV0A7DN,2022-06-15,0,desktop,CST,0,
XZBBE0RV8NA7DN,2022-07-07,0,desktop,EST,0,
XZB1HXIFQFA7DN,2022-06-24,0,desktop,EST,0,
XZBXNLVVIRA7DN,2022-06-12,0,desktop,MST,0,
XZBGQ3TLXNA7DN,2022-07-06,1,desktop,CST,0,2022-07-16
XZB5M7D0NIA7DN,2022-07-30,0,mobile,CST,0,
XZB6H58KI2A7DN,2022-07-03,1,desktop,EST,0,
XZBJ9YJC38A7DN,2022-07-17,0,mobile,EST,0,
XZBQKRISVJA7DN,2022-06-28,1,desktop,CST,0,
XZBX7YOBSDA7DN,2022-07-20,0,desktop,EST,0,
XZBXKFGJSKA7DN,2022-07-09,1,mobile,EST,0,2022-07-23
XZBGWEPTMNA7DN,2022-07-29,1,desktop,EST,0,
XZBQ8UFYYCA7DN,2022-06-01,0,desktop,EST,0,
XZB6Q571NQA7DN,2022-06-23,0,desktop,EST,0,
XZBG0XWGPWA7DN,2022-07-04,0,desktop,EST,0,
XZBGSFY4HQA7DN,2022-06-07,1,desktop,EST,1,2022-06-19
XZBM1AF72KA7DN,2022-07-07,0,desktop,EST,0,
XZB8QEBVZEA7DN,2022-06-19,1,desktop,PST,0,
XZB2AY8V5EA7DN,2022-06-28,1,desktop,EST,0,
XZBCUGDN70A7DN,2022-06-29,1,desktop,CST,0,2022-07-26
XZBAB0XWHKA7DN,2022-07-08,1,desktop,EST,0,
XZBMN1EJ29A7DN,2022-07-23,0,desktop,EST,0,
XZBZ17IHI2A7DN,2022-07-09,0,desktop,EST,0,
XZBGVOYIWNA7DN,2022-07-21,0,desktop,PST,0,
XZB7H6KE21A7DN,2022-07-01,0,desktop,PST,0,
XZB5SYA58HA7DN,2022-07-28,0,mobile,EST,0,
XZBZLOJ37WA7DN,2022-07-21,0,mobile,EST,0,
XZBX2IRA9XA7DN,2022-07-17,0,desktop,CST,0,
XZBCSTBQT6A7DN,2022-06-08,1,desktop,CST,0,
XZB3EDU6YNA7DN,2022-06-22,1,desktop,PST,0,
XZBMPPWIVJA7DN,2022-06-17,1,desktop,EST,0,
XZB9SQGFOTA7DN,2022-07-10,0,desktop,EST,0,
XZBI7AIWJ0A7DN,2022-06-30,0,desktop,EST,0,
XZBG7UEEWCA7DN,2022-06-12,0,desktop,PST,0,
XZBFWLNNVNA7DN,2022-07-30,1,mobile,CST,0,
XZBU6NXB76A7DN,2022-07-29,0,desktop,PST,0,
XZB9G4P5QUA7DN,2022-06-15,1,desktop,MST,0,
XZBF6XN7DAA7DN,2022-07-11,0,desktop,PST,0,
XZBM0P7IJXA7DN,2022-07-01,0,desktop,EST,0,
XZBXAYOEG7A7DN,2022-06-09,0,desktop,CST,0,
XZBZYIXQ5XA7DN,2022-07-11,0,desktop,EST,1,2022-07-18
XZB7CZZ74GA7DN,2022-07-19,0,desktop,EST,0,
XZBMOHVRGHA7DN,2022-07-01,0,desktop,CST,1,2022-07-01
XZBGG377Q4A7DN,2022-06-24,0,desktop,EST,0,
XZBHAXAGZBA7DN,2022-06-03,1,desktop,CST,0,
XZBJZFOLP1A7DN,2022-06-29,0,desktop,CST,0,
XZB838ID35A7DN,2022-06-01,0,desktop,EST,0,
XZB2A7LCJXA7DN,2022-07-10,0,desktop,EST,0,
XZBRAKF6SPA7DN,2022-06-13,1,desktop,EST,0,2022-06-14
XZB5K63QR1A7DN,2022-06-18,0,desktop,CST,0,
XZB1A78E46A7DN,2022-07-29,0,desktop,EST,0,
XZBRFL7YLJA7DN,2022-07-04,1,desktop,PST,0,
XZBW7DVUNUA7DN,2022-06-11,0,desktop,EST,0,
XZBVUNMNAJA7DN,2022-06-29,0,desktop,EST,0,
XZB3O0VO2UA7DN,2022-07-12,0,desktop,EST,0,
XZBYL3PE7CA7DN,2022-06-12,0,desktop,EST,0,
XZBEHDOD30A7DN,2022-06-06,0,desktop,EST,0,
XZB5DZ51KLA7DN,2022-06-18,0,desktop,EST,0,
XZB92JU9NJA7DN,2022-06-06,0,desktop,EST,0,2022-06-07
XZBWG2VYY5A7DN,2022-07-28,0,desktop,EST,0,
XZBT7548QAA7DN,2022-07-13,1,desktop,EST,0,
XZBPU11CWAA7DN,2022-06-23,0,desktop,CST,0,
XZBUR06QOUA7DN,2022-07-23,0,desktop,MST,0,2022-07-26
XZBED43RYZA7DN,2022-07-28,0,desktop,EST,0,
XZB5P9JV02A7DN,2022-07-27,0,mobile,EST,0,
XZBUH8XAXCA7DN,2022-06-15,1,desktop,MST,0,
XZBXGJ07YIA7DN,2022-06-24,0,desktop,EST,0,
XZB2M3LDM7A7DN,2022-07-29,1,mobile,EST,0,
XZB41G3B84A7DN,2022-07-24,1,desktop,EST,0,
XZBBD58ETVA7DN,2022-06-18,0,desktop,EST,0,
XZBO76Z97GA7DN,2022-06-11,1,desktop,CST,0,2022-07-11
XZBRYR54G8A7DN,2022-06-09,0,desktop,PST,0,
XZBSMYPWC6A7DN,2022-07-19,1,desktop,EST,0,
XZBDN2WC84A7DN,2022-07-24,1,mobile,PST,0,
XZB9V3ZVSNA7DN,2022-06-20,0,desktop,EST,0,
XZB980CRW5A7DN,2022-06-13,0,desktop,EST,0,
XZBTV2M9DHA7DN,2022-06-26,1,desktop,EST,0,
XZB3GOWAL9A7DN,2022-06-14,1,desktop,PST,0,
XZB352TM4WA7DN,2022-06-17,0,desktop,CST,1,2022-06-21
XZBWSK54LYA7DN,2022-06-05,0,desktop,EST,0,
XZBCMLZ36TA7DN,2022-06-25,0,desktop,PST,0,
XZBLF562FYA7DN,2022-07-25,0,desktop,EST,0,
XZBH0FPSL1A7DN,2022-06-28,0,desktop,EST,0,
XZB6X3RAAJA7DN,2022-07-21,1,desktop,EST,0,2022-07-26
XZBC3E15VEA7DN,2022-06-05,0,desktop,EST,0,
XZBGPXZ03LA7DN,2022-06-04,0,desktop,HST,0,
XZB2W5VHRWA7DN,2022-07-29,0,mobile,EST,0,
XZB0XOOHIIA7DN,2022-06-13,0,desktop,EST,1,2022-07-03
XZB05VX731A7DN,2022-06-03,0,desktop,CST,0,
XZBV7W88ICA7DN,2022-06-13,0,desktop,CST,0,
XZBK0O71XLA7DN,2022-07-03,1,desktop,EST,0,
XZB8XYD1YUA7DN,2022-07-03,0,desktop,EST,0,
XZBPQVRZ3BA7DN,2022-06-16,1,desktop,MST,0,
XZB85HPQELA7DN,2022-07-07,0,desktop,PST,0,
XZBR8KYBN1A7DN,2022-07-29,1,mobile,EST,0,
XZBSBLL5I1A7DN,2022-06-11,0,desktop,CST,0,
XZB58IVMBQA7DN,2022-06-13,0,desktop,MST,1,2022-06-15
XZB1Q0SK7LA7DN,2022-06-19,0,desktop,PST,1,2022-06-21
XZBFSE70B4A7DN,2022-07-01,0,desktop,EST,0,
XZBOSJ7K4OA7DN,2022-07-30,1,mobile,EST,0,
XZBJ41U91GA7DN,2022-06-06,0,desktop,EST,0,
XZBTH4EFMUA7DN,2022-06-17,1,desktop,EST,0,
XZBJHXY6QFA7DN,2022-07-02,0,desktop,EST,0,
XZBZYQPVJYA7DN,2022-07-03,0,desktop,EST,0,
XZBX6UCJ3BA7DN,2022-07-31,0,mobile,EST,0,
XZBYNI51GNA7DN,2022-07-14,1,desktop,EST,0,
XZBPPTPB45A7DN,2022-07-15,1,mobile,EST,0,
XZBSFB6YH6A7DN,2022-07-02,0,desktop,CST,0,
XZBJTTIA4KA7DN,2022-07-14,0,desktop,CST,0,
XZBU1NCHQCA7DN,2022-07-06,1,desktop,CST,0,
XZBLDVORQWA7DN,2022-07-15,0,desktop,EST,0,
XZBW4BV2SSA7DN,2022-06-25,1,desktop,CST,0,
XZBN27RUDTA7DN,2022-06-16,1,desktop,EST,0,
XZBCCBI13KA7DN,2022-06-22,1,desktop,EST,0,
XZBP20UL8SA7DN,2022-06-20,1,desktop,EST,0,
XZBLGX43QSA7DN,2022-06-14,0,desktop,EST,0,
XZBGJSOCOBA7DN,2022-07-04,1,desktop,EST,0,2022-07-07
XZBM481LMSA7DN,2022-06-05,0,desktop,EST,0,
XZBAM3H0C1A7DN,2022-07-10,0,desktop,CST,0,
XZBGTWGB7LA7DN,2022-07-31,0,mobile,CST,0,
XZBGBYDZ8CA7DN,2022-06-04,0,desktop,PST,1,2022-06-26
XZBKWRQPIRA7DN,2022-07-05,0,desktop,PST,0,
XZBPXI8IIIA7DN,2022-07-05,0,desktop,CST,0,
XZBD5NNJ4VA7DN,2022-07-13,1,desktop,EST,0,
XZBIPQ34BHA7DN,2022-06-15,0,desktop,EST,0,
XZBL3E156HA7DN,2022-06-19,0,desktop,EST,0,
XZBABAPZU8A7DN,2022-07-09,0,desktop,EST,0,
XZBGE986Z9A7DN,2022-07-09,0,desktop,CST,0,
XZBM8TCUXFA7DN,2022-07-29,0,desktop,EST,0,
XZBT4L6Z8ZA7DN,2022-07-19,1,desktop,EST,0,
XZB922QLK2A7DN,2022-07-29,1,desktop,EST,0,
XZBSVLLD76A7DN,2022-06-18,0,desktop,CST,0,
XZBN2Z5BJIA7DN,2022-06-06,0,desktop,CST,0,
XZB28DIEC6A7DN,2022-07-29,1,mobile,CST,0,
XZB4JCI0QCA7DN,2022-07-09,1,desktop,EST,1,2022-07-11
XZBGG1OGT1A7DN,2022-06-28,0,desktop,CST,0,
XZB4CD03HLA7DN,2022-07-24,0,mobile,PST,0,
XZB13IKIHXA7DN,2022-06-09,0,desktop,EST,0,
XZBCAZVAI5A7DN,2022-07-11,0,desktop,EST,0,
XZB7AG5QU6A7DN,2022-06-06,0,desktop,EST,0,
XZB61CKKERA7DN,2022-06-06,0,desktop,CST,0,
XZBLS9X7CAA7DN,2022-06-08,0,desktop,PST,0,
XZBU28PC26A7DN,2022-06-15,1,desktop,CST,0,
XZBBWP4HATA7DN,2022-07-08,0,desktop,PST,0,
XZBLOGQ9JUA7DN,2022-07-12,0,desktop,PST,0,
XZB6QF43XOA7DN,2022-06-15,0,desktop,MST,0,
XZBT6DXM95A7DN,2022-07-04,1,desktop,EST,0,
XZB4QUNAI9A7DN,2022-06-28,0,desktop,EST,0,
XZB89HM2SQA7DN,2022-07-22,0,desktop,EST,0,
XZB1PDM5RPA7DN,2022-06-14,0,desktop,EST,0,
XZBQIMI85AA7DN,2022-07-01,0,desktop,CST,0,
XZB9FD1P9MA7DN,2022-07-14,0,desktop,PST,0,
XZB39BYWFCA7DN,2022-07-17,1,desktop,CST,0,
XZBT1IMAZ2A7DN,2022-06-10,0,desktop,EST,0,
XZBT1QRF66A7DN,2022-06-04,0,desktop,PST,0,
XZB9DXKZ96A7DN,2022-06-04,1,desktop,CST,0,
XZBWG0BM4JA7DN,2022-06-04,1,desktop,MST,0,
XZB7M5CVDHA7DN,2022-07-25,1,desktop,CST,0,
XZB26V24OBA7DN,2022-07-04,0,desktop,PST,0,
XZB4WW0ZCPA7DN,2022-07-06,0,desktop,PST,0,
XZBYSIW8STA7DN,2022-06-17,0,desktop,CST,0,
XZBFBXJAENA7DN,2022-06-29,0,desktop,EST,0,
XZBHB2PB3QA7DN,2022-07-08,0,desktop,MST,0,
XZBX7H17RIA7DN,2022-06-01,1,desktop,EST,0,
XZBWDEQMJUA7DN,2022-07-08,0,desktop,PST,0,
XZBME2VH9QA7DN,2022-06-30,0,desktop,PST,0,
XZB537IFWCA7DN,2022-06-19,0,desktop,EST,0,
XZBII94XCNA7DN,2022-06-15,0,desktop,EST,0,
XZBQQZHJ6MA7DN,2022-07-10,1,desktop,PST,0,
XZB3LCHKMBA7DN,2022-06-07,0,desktop,EST,0,
XZBAYLD3MNA7DN,2022-06-29,0,desktop,CST,0,
XZBRXTTAIXA7DN,2022-07-23,0,desktop,CST,0,
XZBUTNAUKNA7DN,2022-06-11,1,desktop,PST,0,
XZBGJSHMDJA7DN,2022-07-03,0,desktop,EST,0,2022-07-21
XZBX6SUKGSA7DN,2022-07-17,0,desktop,CST,0,
XZBC83TOXZA7DN,2022-07-30,0,desktop,PST,0,
XZB113898MA7DN,2022-06-30,1,desktop,CST,0,
XZB2JLANC9A7DN,2022-06-19,0,desktop,EST,0,
XZBUOXQ9TRA7DN,2022-07-07,0,desktop,MST,0,
XZBBEB1NKUA7DN,2022-06-30,0,desktop,CST,0,
XZBW5FI487A7DN,2022-07-27,1,desktop,EST,0,
XZBQH1UH95A7DN,2022-07-10,0,desktop,EST,0,
XZB71FFHWQA7DN,2022-06-29,0,desktop,CST,0,
XZBZXR2XDTA7DN,2022-07-25,1,desktop,EST,0,
XZB46OLC2HA7DN,2022-06-30,1,desktop,EST,0,
XZB1ZNC8D5A7DN,2022-07-26,1,desktop,CST,0,
XZBDKM8QP0A7DN,2022-07-10,0,mobile,EST,0,
XZBY3BNX1OA7DN,2022-06-27,0,desktop,CST,0,
XZB2USUQO4A7DN,2022-06-28,1,desktop,CST,0,
XZB8O0OI37A7DN,2022-07-31,0,desktop,CST,0,
XZB9FUYML9A7DN,2022-07-13,0,desktop,CST,0,
XZBNO8HKLNA7DN,2022-06-13,0,desktop,MST,1,2022-06-29
XZBXENWHG3A7DN,2022-06-18,1,desktop,MST,0,
XZB1WBG3J4A7DN,2022-06-08,0,desktop,PST,0,
XZBIK12YZJA7DN,2022-06-28,0,desktop,CST,0,
XZBQF8GGCBA7DN,2022-06-08,0,desktop,CST,0,
XZBAKEARP7A7DN,2022-07-31,0,desktop,PST,0,
XZBJ18KX87A7DN,2022-06-20,1,desktop,EST,0,
XZB48ZL2NTA7DN,2022-07-27,1,desktop,EST,0,
XZBFN6JKVTA7DN,2022-07-22,0,mobile,PST,0,
XZB5IPSFIMA7DN,2022-07-03,1,desktop,PST,0,
XZBBA6GZMRA7DN,2022-06-13,0,desktop,CST,0,
XZBQ4KIYR3A7DN,2022-07-09,0,desktop,EST,0,
XZBBCA97GFA7DN,2022-07-22,1,desktop,EST,0,
XZBI5ISTNIA7DN,2022-07-03,0,desktop,CST,0,
XZBP2O6S6DA7DN,2022-07-01,1,desktop,EST,0,
XZBAPA2J88A7DN,2022-06-23,0,desktop,MST,0,
XZBZ4FMYBSA7DN,2022-06-06,0,desktop,CST,0,
XZBY7K4O0IA7DN,2022-06-28,0,desktop,PST,0,
XZBXQ5PZBEA7DN,2022-07-02,1,desktop,EST,0,
XZBKAZ8K50A7DN,2022-07-12,0,desktop,EST,0,
XZBSMFKZJVA7DN,2022-06-23,0,desktop,PST,0,
XZB74KEFHVA7DN,2022-06-13,0,desktop,EST,0,
XZB63GOM7JA7DN,2022-07-23,1,desktop,CST,0,
XZBW7ZJQ40A7DN,2022-07-16,1,desktop,PST,0,2022-07-23
XZB4QPBLFSA7DN,2022-06-23,1,desktop,CST,0,
XZBTVN3RRFA7DN,2022-07-09,0,desktop,EST,0,
XZBKC9A6IIA7DN,2022-06-19,0,desktop,EST,0,
XZBGQNZ2KUA7DN,2022-06-30,1,desktop,MST,0,
XZBP4HHDFBA7DN,2022-06-30,0,desktop,EST,0,
XZBVUOOOF5A7DN,2022-06-19,0,desktop,EST,0,2022-06-28
XZBMY984LJA7DN,2022-07-23,1,desktop,CST,0,
XZBW8NKZH4A7DN,2022-07-29,0,desktop,CST,0,
XZBB2YM67RA7DN,2022-07-02,1,desktop,EST,0,
XZB8HGIXI7A7DN,2022-07-20,1,mobile,EST,0,
XZBZKLBC0UA7DN,2022-07-05,0,desktop,CST,0,
XZB7BKMME4A7DN,2022-06-20,0,desktop,CST,0,
XZB4TMGH8WA7DN,2022-07-28,0,mobile,EST,0,
XZBP4ZGFPYA7DN,2022-06-30,0,desktop,CST,0,
XZBBC3EENQA7DN,2022-07-16,1,desktop,EST,0,
XZBBTOHPLCA7DN,2022-07-14,1,desktop,EST,0,
XZBY77CPYFA7DN,2022-07-22,1,desktop,EST,0,
XZBN76XP45A7DN,2022-06-23,1,desktop,CST,0,
XZBPSIMOWRA7DN,2022-06-16,0,desktop,CST,0,
XZBONCQNK6A7DN,2022-06-08,0,desktop,CST,0,
XZBZO8OU3QA7DN,2022-07-19,0,desktop,CST,0,
XZBW00INMRA7DN,2022-06-29,1,desktop,EST,0,
XZBW7ZX64LA7DN,2022-06-20,1,desktop,PST,0,
XZBXFK41ZGA7DN,2022-06-28,0,desktop,PST,0,
XZBHNN78QSA7DN,2022-07-14,0,mobile,CST,0,
XZBHMYLW1QA7DN,2022-06-20,0,desktop,PST,0,
XZBULCNHD7A7DN,2022-06-16,0,desktop,PST,0,
XZBWM0UOKEA7DN,2022-06-07,0,desktop,PST,0,
XZBQYGQNH7A7DN,2022-06-25,1,desktop,PST,1,2022-06-29
XZBBJFGZ68A7DN,2022-07-29,0,desktop,EST,0,
XZBVPKUZFQA7DN,2022-06-23,0,desktop,PST,0,
XZBDCH81GJA7DN,2022-06-12,0,desktop,EST,0,
XZBEUNPMCRA7DN,2022-07-08,1,desktop,EST,0,
XZB3O7PKL0A7DN,2022-06-02,0,desktop,CST,0,
XZB8M4WL1IA7DN,2022-06-30,0,desktop,PST,0,
XZBBU7AG1BA7DN,2022-06-16,0,desktop,EST,0,
XZBJ16G7TYA7DN,2022-07-22,0,mobile,EST,0,
XZBZ8HAZ7LA7DN,2022-07-05,1,desktop,CST,0,
XZBNJU3M9SA7DN,2022-06-23,0,desktop,EST,0,
XZBAE7MBJ5A7DN,2022-07-16,0,desktop,EST,0,
XZBIM376Z5A7DN,2022-07-22,0,mobile,EST,0,
XZBTGASP23A7DN,2022-07-13,0,desktop,EST,0,
XZBQEOBD58A7DN,2022-06-23,0,desktop,EST,0,
XZBHWLAE13A7DN,2022-07-16,1,desktop,EST,0,
XZBJR97RPIA7DN,2022-07-10,0,desktop,HST,0,
XZBHUVFTX0A7DN,2022-06-19,0,desktop,CST,0,
XZBREG7DW7A7DN,2022-07-11,1,desktop,CST,0,2022-07-25
XZBJNDVXJNA7DN,2022-07-15,0,desktop,EST,0,
XZBDHQW0C9A7DN,2022-06-17,1,desktop,EST,0,
XZBR96X3XVA7DN,2022-06-18,0,desktop,EST,0,
XZBED44IS0A7DN,2022-07-14,1,desktop,MST,0,
XZBACHGS2VA7DN,2022-06-25,0,desktop,EST,0,
XZBUTMBPUYA7DN,2022-07-09,0,desktop,EST,1,2022-07-22
XZBHY7P1M9A7DN,2022-06-01,0,desktop,EST,0,
XZBULJWEJYA7DN,2022-07-19,0,mobile,MST,0,
XZB640HWBRA7DN,2022-07-04,1,desktop,PST,1,2022-07-04
XZB5VG16D0A7DN,2022-06-19,0,desktop,PST,0,
XZBR984A5AA7DN,2022-07-26,0,desktop,CST,0,
XZB55TAIEYA7DN,2022-06-08,0,desktop,PST,1,2022-06-14
XZB561DRE9A7DN,2022-07-23,1,desktop,HST,0,
XZBLZT0KISA7DN,2022-06-15,1,desktop,EST,0,
